SaleID,DateKey,BranchKey,EmployeeKey,ProductKey,Quantity,Revenue,Cost,TargetAmount
116115,20250311,102,25,209,5,1092,655.2,6856
116116,20250105,104,21,210,2,7939,5239.74,2205
116117,20250205,108,20,202,2,6059,4544.25,8534
116118,20241212,106,14,206,4,7214,6348.32,3721
116119,20250522,106,15,205,5,5239,4453.15,4217
116120,20250428,109,27,206,1,2666,2106.14,7480
116121,20250719,102,22,208,1,5143,3651.53,7297
116122,20250811,103,22,203,1,5576,3680.16,8881
116123,20240815,110,28,208,3,7686,5149.62,630
116124,20240720,102,30,206,1,4292,3734.04,5054
116125,20251020,107,14,208,3,7793,6234.4,9308
116126,20240530,107,24,203,4,5446,3812.2,698
116127,20250716,107,14,203,4,2014,1671.62,4339
116128,20250425,108,16,207,2,6865,6178.5,4649
116129,20250303,102,24,209,1,4965,3177.6,2664
116130,20241004,104,21,207,4,2111,1519.92,6016
116131,20250925,106,27,205,4,3534,2367.78,8111
116132,20240606,110,9,209,1,5025,3065.25,1743
116133,20251009,107,14,201,2,4932,4438.8,7663
116134,20250726,109,27,207,3,3168,2756.16,9044
116135,20250415,105,29,207,3,2480,2008.8,2131
116136,20240305,103,24,204,4,2931,1758.6,6084
116137,20250326,108,27,201,2,1021,663.65,4771
116138,20250320,107,9,205,3,303,251.49,5427
116139,20251028,110,12,208,4,3107,2485.6,9288
116140,20251111,109,11,201,2,5123,3432.41,3456
116141,20240308,104,25,204,3,4562,3923.32,1638
116142,20250825,105,21,201,5,4224,2745.6,6446
116143,20251118,109,15,206,3,3147,2612.01,747
116144,20250725,103,30,210,4,65,56.55,3983
116145,20240909,104,29,203,5,6609,4956.75,8691
116146,20250825,106,29,208,4,4028,2416.8,3567
116147,20240930,109,23,205,3,2004,1382.76,5261
116148,20250303,105,12,206,1,1830,1189.5,7532
116149,20251023,104,9,210,1,5657,4242.75,5954
116150,20240221,105,19,204,4,7623,6860.7,8941
116151,20250510,106,25,207,5,2388,1552.2,1290
116152,20250528,103,25,208,1,312,224.64,3105
116153,20240329,104,21,201,4,4629,2777.4,4910
116154,20241104,103,11,203,5,7516,5937.64,9607
116155,20251025,106,21,204,1,4010,3288.2,1422
116156,20251106,108,8,205,2,4885,3468.35,6312
116157,20240131,110,15,206,1,4685,3326.35,3971
116158,20250719,107,28,205,1,344,223.6,4375
116159,20250519,105,23,201,1,4930,3105.9,9771
116160,20240702,101,6,205,3,6692,4952.08,7573
116161,20251219,104,6,209,2,2855,2284,7044
116162,20250903,103,11,210,1,2817,2535.3,4495
116163,20240629,102,17,208,4,5084,3507.96,7369
116164,20241121,108,14,202,4,5757,4605.6,6734
116165,20241015,106,15,204,2,4209,2525.4,6341
116166,20240424,108,28,201,1,1942,1301.14,1811
116167,20241123,107,10,202,5,1766,1448.12,8656
116168,20251130,109,7,209,3,5755,4143.6,2104
116169,20240711,103,10,205,1,3463,2943.55,9204
116170,20241120,106,17,210,2,1033,888.38,5046
116171,20241018,103,28,201,4,1920,1612.8,1861
116172,20250602,101,12,204,5,2520,1587.6,4156
116173,20250430,110,9,206,2,506,414.92,7161
116174,20240410,106,27,202,1,5147,3551.43,5560
116175,20240220,106,15,209,2,1676,1106.16,3481
116176,20250109,107,16,209,1,5130,3231.9,6650
116177,20240214,107,29,204,4,5752,4946.72,8315
116178,20251022,103,26,207,5,5993,3775.59,1110
116179,20250816,101,14,206,5,7072,4455.36,5564
116180,20240714,109,17,210,3,7814,6485.62,2404
116181,20250805,104,25,201,5,7790,5453,3560
116182,20240425,108,15,206,4,1325,1073.25,5166
116183,20250503,105,19,207,3,346,249.12,598
116184,20240222,104,9,207,3,1679,1225.67,4715
116185,20251223,105,30,208,5,6392,5305.36,2302
116186,20250514,102,27,201,4,5831,3615.22,3015
116187,20250209,102,12,202,2,2735,2379.45,1054
116188,20251030,106,19,206,5,3090,2348.4,1831
116189,20241221,106,29,210,1,3136,2508.8,6266
116190,20250427,110,8,207,3,4522,2894.08,9903
116191,20250912,105,29,209,5,6196,5080.72,1160
116192,20240223,105,22,208,1,863,586.84,6634
116193,20240929,109,23,204,4,3045,2131.5,1853
116194,20250304,110,21,202,4,1885,1696.5,5985
116195,20250412,103,7,201,4,631,378.6,9887
116196,20251106,101,10,207,1,1507,1326.16,2002
116197,20240430,101,12,204,3,3009,2377.11,663
116198,20240602,110,20,208,3,6889,4202.29,3089
116199,20240913,107,11,204,1,3996,2477.52,2956
116200,20250321,102,24,208,4,900,675,6841
116201,20250131,104,11,206,1,576,357.12,3096
116202,20250407,109,18,202,3,5369,4187.82,3373
116203,20250429,102,23,206,5,7142,4356.62,9890
116204,20240224,103,16,204,1,3955,2926.7,3571
116205,20240110,103,16,206,5,3734,2352.42,6073
116206,20250529,107,17,206,2,2914,2302.06,1813
116207,20250820,102,7,210,2,3545,2268.8,7769
116208,20241222,105,16,208,5,7891,6786.26,6629
116209,20250723,108,12,209,5,2704,1838.72,5521
116210,20250519,107,18,205,4,3484,2473.64,985
116211,20251026,102,9,204,3,669,461.61,2733
116212,20240415,104,19,202,4,2570,2184.5,3930
116213,20241013,102,11,201,2,4088,2861.6,2531
116214,20241005,108,22,201,3,741,452.01,5673
116215,20240202,110,20,210,1,534,459.24,4266
116216,20251009,102,14,201,3,1545,1174.2,5442
116217,20240622,110,28,210,2,4686,3655.08,2120
116218,20250601,101,12,204,3,2408,2143.12,9171
116219,20250429,109,15,203,3,2679,2411.1,1373
116220,20250725,108,13,210,1,4569,3335.37,5923
116221,20240402,107,7,210,3,1983,1288.95,4117
116222,20251110,103,12,201,1,6090,4384.8,5743
116223,20240331,110,24,209,4,4256,3106.88,3361
116224,20250412,104,24,202,1,6033,3680.13,9668
116225,20240906,109,18,205,1,7033,5626.4,3590
116226,20250702,109,20,206,2,5297,4449.48,6960
116227,20250110,101,17,207,5,4011,3008.25,852
116228,20240126,103,20,202,4,1246,809.9,7710
116229,20250611,101,15,207,3,5822,4424.72,2778
116230,20240927,108,15,202,1,5381,3712.89,4994
116231,20240321,109,29,209,5,3246,2466.96,3143
116232,20240501,110,8,205,5,3537,2935.71,4221
116233,20250921,105,26,203,5,5769,4442.13,9142
116234,20240726,102,29,203,5,5193,3583.17,7056
116235,20250115,103,29,204,1,794,492.28,5195
116236,20250903,102,6,207,2,2038,1610.02,885
116237,20251007,107,29,202,1,3198,2654.34,5520
116238,20240826,102,24,210,1,461,414.9,4078
116239,20250921,110,24,208,2,5282,4753.8,2519
116240,20240726,104,25,206,5,2356,1814.12,6250
116241,20251018,109,23,206,3,7887,6940.56,7048
116242,20241006,104,8,206,2,6611,5222.69,1407
116243,20240908,105,11,208,1,1726,1070.12,7874
116244,20240620,103,7,203,3,5419,4226.82,5010
116245,20251129,103,30,203,3,6782,4408.3,9680
116246,20250519,101,22,201,2,3913,3169.53,8461
116247,20250802,102,17,206,1,4513,2888.32,1361
116248,20240523,109,22,208,4,3898,2689.62,7741
116249,20241008,101,22,206,5,2601,1742.67,2880
116250,20250904,102,22,202,2,2036,1343.76,2392
116251,20250111,110,30,207,3,4642,3667.18,8090
116252,20251014,110,24,208,1,896,546.56,7075
116253,20250808,106,13,206,3,4036,3067.36,9299
116254,20240627,107,7,204,3,364,287.56,5708
116255,20251013,105,8,209,1,747,664.83,3066
116256,20250913,110,10,210,1,7660,4979,3510
116257,20240726,105,13,202,1,5782,3469.2,4159
116258,20250927,106,14,210,1,5135,3953.95,6404
116259,20250207,110,21,203,1,4041,2505.42,2458
116260,20241225,103,19,207,3,1118,983.84,3046
116261,20240225,106,27,207,5,2569,2209.34,5804
116262,20240228,109,14,203,3,1712,1027.2,5874
116263,20240622,103,16,209,5,5821,4423.96,5132
116264,20250414,108,13,201,2,2369,1539.85,9121
116265,20251214,107,13,209,4,5786,5033.82,2808
116266,20240829,102,28,204,2,3084,1912.08,2635
116267,20251217,105,6,203,1,2953,2126.16,6811
116268,20240819,103,29,209,1,7911,6724.35,2749
116269,20250516,101,19,204,3,2586,2198.1,1364
116270,20240306,102,11,208,3,6477,4857.75,1696
116271,20250211,103,13,205,1,6109,5253.74,6355
116272,20241115,106,27,210,3,3108,1926.96,1130
116273,20240901,107,18,207,3,1967,1376.9,914
116274,20250417,105,30,209,2,248,193.44,2949
116275,20240115,110,12,210,1,4333,3769.71,1067
116276,20251215,110,30,206,2,4190,3477.7,8939
116277,20241213,103,16,203,1,2391,1697.61,3117
116278,20250620,101,22,209,5,3755,3079.1,7098
116279,20250619,110,14,207,1,7865,6527.95,6956
116280,20240126,107,10,201,4,297,243.54,6882
116281,20240624,110,28,204,4,2486,1789.92,3914
116282,20250808,101,23,204,4,6270,4200.9,4492
116283,20250624,106,21,210,4,3898,2416.76,6233
116284,20240111,107,17,207,5,6503,4161.92,7186
116285,20250717,102,10,206,3,4682,3698.78,1592
116286,20240303,101,24,201,3,4078,2569.14,5810
116287,20250102,110,12,205,1,4626,3145.68,6234
116288,20240729,107,6,206,1,980,852.6,7100
116289,20251025,104,8,209,3,6010,3666.1,9139
116290,20251226,108,29,202,2,756,498.96,8346
116291,20240430,106,9,204,3,4614,4152.6,929
116292,20250826,107,11,201,4,2379,1998.36,8829
116293,20250613,108,8,204,5,3239,2364.47,8832
116294,20241101,109,17,207,1,1629,1400.94,6845
116295,20250221,110,7,201,3,7804,6711.44,8896
116296,20251205,109,9,210,5,2671,1762.86,7852
116297,20241115,106,27,201,2,4832,3382.4,8021
116298,20240317,108,8,205,2,7012,4627.92,8267
116299,20240911,110,6,207,3,271,162.6,7752
116300,20240609,109,9,202,3,7740,5805,2450
116301,20250731,101,18,206,4,4057,2880.47,2681
116302,20240123,102,8,209,5,7255,4570.65,9558
116303,20241124,103,6,204,5,5883,3706.29,2607
116304,20240110,109,19,205,4,2598,2078.4,2870
116305,20240405,101,23,210,3,724,434.4,4768
116306,20240623,110,15,206,4,7243,6228.98,628
116307,20251123,103,26,203,3,3500,3045,3178
116308,20251203,109,27,210,5,6919,6088.72,8116
116309,20241231,108,14,203,1,2246,1909.1,9156
116310,20240108,106,17,209,4,5461,4150.36,4889
116311,20250313,108,18,206,4,5610,4656.3,1211
116312,20250218,107,10,210,1,4342,3213.08,2547
116313,20240615,108,14,207,4,2353,1670.63,9194
116314,20251226,101,14,210,5,6198,5392.26,3525
116315,20250224,107,20,207,1,7215,5339.1,3311
116316,20250819,108,19,209,5,6980,5514.2,6111
116317,20241216,103,9,210,5,1768,1449.76,6295
116318,20240603,108,11,210,3,7388,5688.76,9136
116319,20240707,106,17,205,2,7656,6201.36,4712
116320,20250221,108,22,202,2,3233,2392.42,6244
116321,20250730,103,30,208,3,4922,4380.58,8674
116322,20241012,110,23,207,4,7763,5899.88,1305
116323,20250730,103,16,206,1,4070,3663,9210
116324,20240526,105,20,207,4,3636,2290.68,3794
116325,20250107,109,20,208,2,7967,6453.27,8742
116326,20251206,106,25,209,5,85,56.1,7520
116327,20250903,108,30,203,3,3112,2209.52,6644
116328,20250709,103,24,203,3,3068,1840.8,5111
116329,20240608,106,19,205,4,900,540,1682
116330,20250909,105,22,204,5,4789,3400.19,4396
116331,20240625,109,12,208,3,3093,1917.66,7418
116332,20251230,110,9,210,3,2855,2141.25,2972
116333,20250716,104,12,201,4,4889,4351.21,5057
116334,20250726,106,26,204,5,7784,6382.88,4429
116335,20240607,103,11,205,2,6683,4143.46,5016
116336,20240427,102,14,207,2,4798,4030.32,5696
116337,20250901,103,22,207,2,486,417.96,7296
116338,20250305,108,8,208,3,1283,1116.21,6837
116339,20241228,101,27,204,2,7942,6115.34,1540
116340,20251010,101,29,208,2,3119,2401.63,4700
116341,20250208,107,12,206,2,7755,6514.2,7665
116342,20240524,101,9,210,3,5841,4964.85,4056
116343,20251111,110,23,204,2,4475,3580,8706
116344,20251108,101,28,209,4,1472,1000.96,1878
116345,20240528,106,25,209,4,7520,4587.2,604
116346,20240520,109,22,201,1,169,148.72,7167
116347,20250902,104,9,207,1,3548,2306.2,8532
116348,20240327,101,12,209,1,4762,4000.08,3860
116349,20240130,102,22,210,1,6890,5305.3,6906
116350,20250604,101,25,207,1,75,64.5,9199
116351,20240501,109,23,205,1,4284,3384.36,7004
116352,20250426,106,12,205,4,1842,1455.18,4257
116353,20250828,108,8,204,3,568,505.52,2570
116354,20251231,103,17,206,1,2779,1861.93,930
116355,20240204,108,7,208,3,6602,4291.3,2485
116356,20241006,103,29,208,3,6458,4456.02,3654
116357,20250504,108,16,210,1,7848,4865.76,2898
116358,20240220,104,26,205,5,2080,1580.8,2171
116359,20250927,110,25,201,3,2214,1616.22,8165
116360,20250805,107,27,208,5,1111,833.25,6982
116361,20240118,102,24,206,3,4011,3449.46,786
116362,20250411,108,20,205,2,4274,2863.58,5377
116363,20250730,103,19,204,3,3038,2400.02,6919
116364,20250409,104,10,209,5,801,624.78,4526
116365,20250216,102,9,208,5,5955,4168.5,6334
116366,20240723,105,12,205,4,2789,1952.3,5644
116367,20240322,109,26,210,3,6317,4485.07,5488
116368,20250616,106,18,209,5,3999,2479.38,3976
116369,20250729,103,24,205,4,4729,3925.07,8985
116370,20240120,110,18,208,1,5165,4648.5,7141
116371,20241214,107,8,203,5,4018,2732.24,3100
116372,20250521,109,9,209,5,1169,935.2,3645
116373,20250301,107,6,208,4,1085,911.4,9899
116374,20251205,105,11,202,5,7735,6652.1,2893
116375,20240917,106,27,207,5,3109,2083.03,2667
116376,20241030,102,14,210,1,6988,4332.56,770
116377,20250424,103,16,201,2,6708,5165.16,8934
116378,20240801,106,11,204,4,5471,4540.93,2411
116379,20250811,109,19,203,1,491,338.79,9758
116380,20250709,102,11,210,1,6114,4891.2,8133
116381,20240417,109,18,207,3,164,144.32,8599
116382,20240719,109,21,202,5,6466,4332.22,1085
116383,20240917,104,24,206,4,4913,3979.53,7018
116384,20240412,105,12,203,5,3650,2336,8760
116385,20241220,103,27,204,5,2602,2081.6,2582
116386,20250702,102,27,201,5,6823,6140.7,6890
116387,20240608,102,22,208,2,7935,6427.35,9968
116388,20240326,106,19,203,1,2249,1416.87,3095
116389,20250223,108,30,205,3,4529,3940.23,6922
116390,20250122,110,22,209,5,4403,2685.83,2865
116391,20240807,101,14,205,2,5663,4813.55,7367
116392,20251210,106,19,210,2,463,384.29,8184
116393,20251123,108,29,203,4,1013,911.7,2127
116394,20240422,105,21,203,4,4655,3910.2,6526
116395,20240401,101,18,209,4,3711,2412.15,7177
116396,20240620,101,21,210,3,5043,3983.97,5584
116397,20250515,101,12,204,1,6481,5119.99,4378
116398,20240728,107,20,207,5,1580,1200.8,827
116399,20241115,105,28,202,5,5911,4315.03,7456
116400,20250521,107,20,209,5,2002,1501.5,602
116401,20240828,103,16,206,4,1221,989.01,5011
116402,20250403,109,14,210,3,3724,2644.04,3832
116403,20240907,110,20,207,1,5980,4186,9673
116404,20250614,107,29,201,1,6435,4568.85,9078
116405,20250508,109,24,207,4,1732,1299,4150
116406,20250711,110,29,205,1,6300,5292,3908
116407,20240629,104,30,207,2,432,367.2,9503
116408,20240415,102,27,203,4,6305,5674.5,3263
116409,20250124,105,19,209,2,4418,3887.84,8100
116410,20241224,102,13,209,1,6320,3918.4,7247
116411,20240906,101,9,208,5,7882,6857.34,4994
116412,20251009,106,24,203,1,6924,5123.76,5535
116413,20251227,108,10,202,3,1371,1069.38,1113
116414,20240905,108,19,209,3,5069,4207.27,5844
116415,20240729,109,24,202,5,7091,5247.34,6237
116416,20240126,107,9,207,4,5576,4962.64,6600
116417,20240812,101,17,201,4,4563,2965.95,6508
116418,20240906,105,12,201,3,7214,5410.5,1127
116419,20240126,108,11,206,3,881,616.7,7677
116420,20240813,108,21,203,4,4196,2517.6,4507
116421,20251112,107,9,207,5,2852,1739.72,8582
116422,20250914,103,26,202,3,1012,698.28,9125
116423,20241223,109,6,206,3,94,63.92,1584
116424,20240531,109,13,201,5,5410,4003.4,7330
116425,20240213,102,20,202,1,2838,2469.06,8717
116426,20250810,107,24,206,1,2507,1955.46,6327
116427,20250215,103,28,205,5,3721,3162.85,3799
116428,20241201,106,6,207,3,1915,1225.6,9124
116429,20240209,104,17,205,3,245,169.05,8554
116430,20241226,110,13,209,5,4350,2610,7825
116431,20240730,104,15,201,4,7209,5550.93,8167
116432,20240227,107,12,208,1,3565,2923.3,4967
116433,20240825,107,22,207,5,6629,4971.75,1914
116434,20250329,110,13,206,3,1128,846,7316
116435,20250429,108,22,208,1,434,360.22,7325
116436,20251020,110,7,202,4,5167,4340.28,5807
116437,20250714,104,26,208,2,1687,1349.6,804
116438,20250423,102,24,202,3,6688,5082.88,8632
116439,20240131,109,10,205,5,1719,1461.15,1510
116440,20240510,110,30,201,1,7013,5750.66,6621
116441,20240120,110,18,204,5,624,511.68,4956
116442,20240906,110,19,201,4,4480,3270.4,8141
116443,20241106,107,24,206,5,3433,2403.1,6757
116444,20251017,102,20,208,3,4995,4345.65,4606
116445,20240214,101,15,210,4,391,277.61,9093
116446,20250215,107,6,208,4,203,150.22,5219
116447,20250906,101,27,205,3,1051,840.8,7176
116448,20250306,108,26,208,5,4794,4314.6,1732
116449,20250111,107,21,202,3,2314,2013.18,5389
116450,20250709,104,24,204,3,7643,5502.96,3700
116451,20250119,108,24,203,1,5816,5118.08,9332
116452,20240910,106,10,204,5,6475,5374.25,1012
116453,20241105,110,18,206,2,1340,911.2,2892
116454,20250814,102,17,204,4,4208,3324.32,7261
116455,20240729,103,20,209,2,6328,4049.92,650
116456,20250629,104,7,210,2,7249,4929.32,3167
116457,20250922,108,23,202,3,996,667.32,8029
116458,20240310,102,22,207,1,4047,3359.01,8767
116459,20250612,107,9,208,2,4900,3430,8152
116460,20240710,101,16,205,3,6168,4872.72,4920
116461,20250210,104,15,209,5,6035,4164.15,507
116462,20251011,108,10,209,5,7591,5389.61,5750
116463,20251003,101,27,206,4,1612,1096.16,8596
116464,20240601,109,8,203,1,5867,3872.22,9841
116465,20240312,110,22,205,3,2057,1439.9,5759
116466,20240916,109,13,207,1,1213,1043.18,8731
116467,20250413,109,27,207,1,1834,1192.1,4285
116468,20240110,105,18,210,1,7165,4299,8889
116469,20250225,109,11,206,2,4282,3339.96,5155
116470,20250512,108,6,203,3,7272,5672.16,2503
116471,20240224,104,28,206,1,6876,5844.6,6260
116472,20251014,106,11,203,4,7807,6635.95,7960
116473,20250904,107,6,206,1,847,635.25,8966
116474,20250131,109,6,202,5,696,522,5409
116475,20241210,108,11,208,1,2865,2521.2,2672
116476,20240120,104,22,202,2,6984,4260.24,7108
116477,20240109,108,9,208,4,5444,4246.32,2376
116478,20250617,106,25,204,1,4741,3271.29,5667
116479,20241224,103,15,210,3,746,455.06,5172
116480,20240611,106,18,202,1,6058,3755.96,3716
116481,20250503,108,18,206,4,3921,3489.69,4771
116482,20251113,101,11,204,1,1782,1514.7,9733
116483,20241003,106,6,201,2,4637,2782.2,638
116484,20251016,101,23,201,4,5632,4167.68,4044
116485,20250317,102,29,201,1,7771,5750.54,2322
116486,20250920,104,24,209,2,6186,5443.68,4272
116487,20250327,107,14,204,2,5978,4603.06,1008
116488,20250708,101,21,209,2,2182,1331.02,4828
116489,20250530,110,28,201,1,6642,5047.92,7110
116490,20240403,103,26,204,1,5270,4426.8,5495
116491,20240429,105,15,208,1,1582,1186.5,1103
116492,20251130,103,13,206,1,6936,4716.48,799
116493,20240921,101,26,202,3,6834,4647.12,4575
116494,20250725,101,19,204,2,6813,4428.45,9511
116495,20250917,101,27,210,5,1142,1016.38,9734
116496,20240326,108,10,202,3,4809,3173.94,2023
116497,20251101,107,28,201,3,2302,1887.64,5954
116498,20240609,108,11,208,5,6744,4248.72,6557
116499,20250410,108,9,209,1,1272,1081.2,7499
116500,20240930,102,26,208,4,5176,4554.88,7644
116501,20251228,106,27,202,4,3317,2719.94,4090
116502,20250930,107,26,210,1,4673,3224.37,8325
116503,20250107,102,14,207,5,1738,1129.7,6344
116504,20250128,106,11,201,5,3260,2542.8,8863
116505,20240415,107,8,202,3,7308,5042.52,1548
116506,20240223,103,8,204,3,7393,6357.98,5086
116507,20251211,109,6,206,3,5302,3976.5,701
116508,20251021,110,13,203,1,5583,4075.59,5155
116509,20240324,109,20,204,4,4185,3306.15,9257
116510,20240408,103,12,201,5,2308,1615.6,7391
116511,20251003,104,29,201,1,6911,4768.59,7138
116512,20240629,106,6,201,5,4792,3546.08,2545
116513,20250930,103,30,205,3,2983,2028.44,1831
116514,20240427,109,11,205,4,6745,4788.95,3364
116515,20251217,104,11,206,2,1821,1165.44,1987
116516,20240131,108,26,209,2,4373,3935.7,1158
116517,20250831,105,6,204,5,6286,4463.06,6848
116518,20250306,105,25,204,4,3196,2620.72,6607
116519,20251213,102,18,203,3,3056,2597.6,5335
116520,20250325,109,17,207,5,4232,3808.8,5377
116521,20240517,108,11,207,1,7429,5497.46,7116
116522,20240613,110,11,201,2,7531,5422.32,605
116523,20250402,103,6,201,2,2016,1411.2,8493
116524,20250131,106,24,201,3,628,540.08,6196
116525,20241005,102,8,202,2,1642,1083.72,2413
116526,20240124,108,29,204,3,7378,5385.94,8161
116527,20250128,109,18,210,5,4595,3767.9,4655
116528,20251222,102,21,202,1,564,462.48,2973
116529,20240531,104,19,206,3,7516,4584.76,6383
116530,20250401,106,18,207,5,6068,4672.36,9738
116531,20250217,104,12,207,1,3833,2721.43,9332
116532,20250907,105,25,204,4,2923,2367.63,9140
116533,20241122,106,10,201,1,7409,6001.29,7929
116534,20250421,103,21,206,5,6321,3919.02,5301
116535,20251128,109,24,209,4,3031,2091.39,7254
116536,20250619,108,22,206,4,158,123.24,3018
116537,20240115,110,15,203,5,5835,4901.4,2174
116538,20240703,109,16,203,1,3859,2932.84,2155
116539,20241020,104,11,208,3,5008,3856.16,676
116540,20240704,102,8,210,4,7084,5383.84,5435
116541,20241224,104,27,210,2,4700,3337,4640
116542,20240118,103,20,207,2,2414,1472.54,5138
116543,20250806,106,24,205,3,5061,4554.9,1418
116544,20250508,109,12,208,1,6359,4705.66,7055
116545,20250531,104,13,208,3,7032,4711.44,6796
116546,20240210,108,14,205,1,3486,2161.32,5113
116547,20240828,110,13,203,1,6477,3886.2,4459
116548,20250912,106,15,210,1,3535,2545.2,2066
116549,20240728,106,8,205,3,5638,4002.98,8988
116550,20251212,103,21,201,1,1537,1383.3,5559
116551,20240916,109,18,206,5,3890,2995.3,630
116552,20250613,107,24,202,3,7614,5101.38,6792
116553,20250824,104,13,207,3,1589,1064.63,872
116554,20240627,104,27,209,1,1044,709.92,3068
116555,20241218,102,19,207,2,6250,4875,2646
116556,20250425,109,29,209,1,2196,1668.96,7333
116557,20250501,106,16,207,3,4179,2590.98,4716
116558,20240114,106,20,201,5,5585,4468,8270
116559,20250124,107,25,205,4,5028,4122.96,7513
116560,20241115,104,12,208,2,108,64.8,4009
116561,20240810,106,21,210,4,1595,1116.5,2615
116562,20251203,102,23,210,3,4235,2541,3186
116563,20240816,106,28,206,1,1972,1656.48,9640
116564,20240307,104,22,204,3,964,665.16,7585
116565,20240710,105,21,205,2,4628,3841.24,5290
116566,20250407,105,27,205,2,1466,967.56,9949
116567,20250417,104,23,201,2,1507,1024.76,7747
116568,20240201,110,23,205,2,3207,2212.83,5562
116569,20250731,101,24,206,5,2211,1437.15,1833
116570,20240808,109,19,202,5,5630,4447.7,5346
116571,20250205,101,21,204,5,765,535.5,4487
116572,20240111,101,15,203,2,5529,3870.3,9328
116573,20240626,110,6,205,1,7499,5624.25,4424
116574,20251118,110,13,210,5,3854,2929.04,8705
116575,20250425,107,17,205,1,6723,5311.17,4807
116576,20250901,104,29,207,1,6030,4462.2,1721
116577,20250713,101,23,203,4,4712,3958.08,5626
116578,20240823,110,9,207,2,5964,4115.16,9591
116579,20241130,109,16,202,3,3241,2916.9,5547
116580,20250916,110,24,209,4,6720,5510.4,776
116581,20250826,108,21,206,5,7909,4903.58,5397
116582,20250217,110,8,206,3,7807,7026.3,8872
116583,20250601,105,12,204,3,6083,4805.57,4519
116584,20240414,101,8,205,4,6190,3961.6,7773
116585,20240529,110,26,208,2,5271,4164.09,3606
116586,20240910,103,30,205,3,3363,2421.36,2920
116587,20240603,105,14,208,1,2085,1855.65,6009
116588,20240920,106,10,202,4,5193,4154.4,1342
116589,20250603,108,7,206,1,281,196.7,8863
116590,20241215,102,10,203,5,909,581.76,8246
116591,20240816,102,17,203,4,1578,1167.72,1832
116592,20240724,105,24,208,5,6896,5930.56,8709
116593,20240219,101,22,201,4,7423,6161.09,8371
116594,20240422,102,12,208,1,7783,4747.63,1497
116595,20241105,105,13,204,4,2081,1831.28,7309
116596,20240330,102,28,206,5,1938,1472.88,4370
116597,20240413,106,25,203,5,7807,5777.18,1516
116598,20250811,101,7,206,1,75,50.25,2961
116599,20240218,103,22,202,3,7459,5668.84,7552
116600,20251216,107,8,202,2,2625,1942.5,3492
116601,20250320,107,22,210,4,5840,5197.6,7579
116602,20250830,110,22,202,1,5581,3516.03,5541
116603,20250907,103,9,202,2,5610,5049,732
116604,20240815,102,28,209,4,7583,5914.74,4203
116605,20250627,101,7,201,5,1203,998.49,7811
116606,20251119,104,7,207,5,6246,4184.82,7988
116607,20240709,107,11,206,4,754,610.74,9058
116608,20240825,105,20,210,5,1847,1274.43,3372
116609,20240125,109,30,203,2,2516,1962.48,9284
116610,20241121,105,7,206,5,89,65.86,1497
116611,20250413,103,9,205,2,1421,1207.85,925
116612,20250201,105,14,203,1,7510,6383.5,3851
116613,20250705,105,24,210,1,7550,6342,869
116614,20251001,101,10,202,3,7804,6555.36,5335
116615,20250903,102,23,207,3,4575,3660,7374
116616,20250223,102,25,210,4,3819,2596.92,8464
116617,20240531,110,7,201,4,1712,1318.24,529
116618,20251226,107,24,203,1,3160,2433.2,4139
116619,20240409,106,12,201,4,3059,1865.99,2861
116620,20250904,105,11,201,4,4600,3312,5101
116621,20251102,105,22,210,4,3682,3203.34,4667
116622,20250415,110,25,202,5,6608,5418.56,7737
116623,20251116,110,10,209,5,7011,6099.57,4556
116624,20240116,102,15,209,1,1374,934.32,3213
116625,20240202,108,6,209,3,4274,3419.2,8909
116626,20250113,105,21,210,1,7941,5002.83,7699
116627,20241129,102,11,210,5,1611,1304.91,6224
116628,20250508,104,11,207,2,2326,1442.12,4742
116629,20250325,103,28,206,1,1077,818.52,6950
116630,20240315,101,7,208,3,6044,4653.88,7567
116631,20240128,107,22,210,1,2821,2087.54,3856
116632,20250121,109,6,203,2,1287,1119.69,6344
116633,20250207,102,6,203,2,3009,2046.12,8697
116634,20240526,104,21,201,5,6399,5183.19,590
116635,20240410,104,15,203,5,3168,1932.48,974
116636,20250412,103,26,205,5,6276,5146.32,8132
116637,20251107,107,26,202,1,3945,3471.6,4418
116638,20250721,108,12,206,1,5489,4171.64,7489
116639,20240804,107,20,203,2,3434,2987.58,9190
116640,20240413,105,12,209,2,5362,3967.88,4377
116641,20241202,104,27,205,5,119,86.87,8655
116642,20250809,104,18,206,1,5802,4235.46,2749
116643,20250606,102,20,203,4,1370,1109.7,4308
116644,20240406,107,30,207,3,691,587.35,7503
116645,20240917,107,20,203,5,2632,1737.12,1400
116646,20251216,104,15,206,3,4024,3380.16,8086
116647,20240129,102,27,202,5,1215,753.3,6041
116648,20240528,107,22,207,4,5365,3809.15,7746
116649,20240117,105,10,203,5,4820,4145.2,6301
116650,20250214,101,27,203,2,3729,3244.23,8696
116651,20240720,109,27,201,3,4639,3108.13,2077
116652,20240602,105,20,207,1,7073,5587.67,6307
116653,20251022,103,20,201,1,323,222.87,8324
116654,20250527,108,16,204,5,6211,5341.46,9888
116655,20250814,106,13,206,2,3304,2246.72,6282
116656,20241118,106,17,209,3,774,557.28,2542
116657,20240319,104,28,206,2,7728,6955.2,8699
116658,20241104,105,27,204,2,373,249.91,8164
116659,20240211,110,21,205,2,2083,1728.89,6219
